respondent_id,response_text,human_code_label,human_code,notes,llm_code_label,confidence,llm_code,gender,gender_label,race,race_label,marital_status,marital_status_label,income,income_label,education,education_label,occupation_status,occupation_status_label,age,party_id,party_id_label
380791,"Immigration, They don't have any, they just let anybody in, ridiculous /AE/ No",Immigration,6,,Immigration,High,6,1,man,1,"white, non-hispanic",2,widowed,2,"$10,000-$29,999",2,high school,5,retired,80,7,strong repbulican
380885,"Inflation, the economy. /ms/ Increased cost of living, the price of livinng, grocery prices, housing prices. ",,,,Economy,High,1,1,man,4,asian,1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,39,3,independent democrat
381267,Unmonitored immigration /probe/ I think were being overwhelmed with people coming in illegally /TM/ its burdening the state social service programs /ae/I believe that its increaseing crime across the nation/ae/ no,,,,Immigration,High,6,1,man,1,"white, non-hispanic",2,widowed,5,"$100,000-$249,999",3,some college,1,working now,62,7,strong repbulican
381281,The economy. /ms/ It's trashed. We are in debt beyond our ears. Inflation is not what we are told it is. It is much worse under Biden.,,,,Economy,High,1,2,woman,1,"white, non-hispanic",3,divorced,4,"$60,000-$99,999",5,graduate degree,5,retired,73,5,independent republican
381286,Economy/tm/I hate tariffs,,,,Economy,High,1,1,man,1,"white, non-hispanic",5,never married,2,"$10,000-$29,999",4,bachelor's degree,5,retired,64,1,strong democrat
381341,poor knowledge of everything in the world,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",4,separated,3,"$30,000-$59,999",5,graduate degree,5,retired,80,3,independent democrat
381416,Economy. ,,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,5,retired,69,5,independent republican
381884,"too much spending, to big of governements. congress and the seanate are doing too Much spending/ae/no",Politics/Democracy,3,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,59,7,strong repbulican
381908,Inflation immigration city safety and education /rq/inflation econmic economy/probe/inflation is ya know its make people make a living is tough. the morgage rate is high and house prices is high and daily cost is doubled compared to before. It is very difficult right now. /ae/ I think that is all,,,,Unclear,Low,10,2,woman,4,asian,1,married,5,"$100,000-$249,999",4,bachelor's degree,5,retired,60,5,independent republican
382062,Economics /p/ The cost of living rising.,,,,Economy,High,1,2,woman,1,"white, non-hispanic",2,widowed,4,"$60,000-$99,999",4,bachelor's degree,5,retired,80,5,independent republican
382410,"The gap between rich and poor, which is increasing.  ",,,,Economy,High,1,1,man,4,asian,1,married,5,"$100,000-$249,999",5,graduate degree,5,retired,74,1,strong democrat
382412,"Suicide/tm/A loss of self value, self-importance. A minimization of personhood,",,,,Social Issues,High,4,1,man,1,"white, non-hispanic",2,widowed,3,"$30,000-$59,999",5,graduate degree,1,working now,80,1,strong democrat
382868,the economy,,,,Unclear,Low,10,1,man,6,multiple races,3,divorced,3,"$30,000-$59,999",2,high school,5,retired,61,5,independent republican
382985,One problem now how divided this country is. Its hard to describe. I feel that people in higher positions are making decisions that affect all of the people that they shpuldn't. no/ao/,,,,Social Issues,High,4,2,woman,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",2,high school,5,retired,71,6,not very strong republican
383086,CLimate control our world is heating so badly and I am so frieghtend Trump pulled us out of that agrement and says drill baby drill so affraid wont be a world left,,,,Environment,High,7,2,woman,1,"white, non-hispanic",2,widowed,4,"$60,000-$99,999",3,some college,5,retired,80,1,strong democrat
383155,Economic /probe/ I think the prices are too high for american people/ae/no,,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,56,5,independent republican
383276,"The debt ceiling, that's a shame what they're doing today, Nobody has the courage to stop doing what they're doing  with it, kicking the can down the road instead of balancing the budget, in your home if you've got more going out than you've got coming in, you're not going to have a home anymore and I would say that it's just a matter of good common sense /AE/ That's it",,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,1,working now,75,7,strong repbulican
383295,"Need ot fix the problem disable there is a lot of people that need money,but they are not getting it because it takes so long. and we need to fix it",,,,Economy,High,1,1,man,1,"white, non-hispanic",5,never married,4,"$60,000-$99,999",4,bachelor's degree,6,permanently disabled,30,1,strong democrat
383424,"Racism. People not pulling together to accomplish the one main goal of the country, and that is bringing them together. And the leaders are the ones not being the ones to bring the people together, keeping them separate.",,,,Social Issues,High,4,1,man,2,"black, non-hispanic",1,married,3,"$30,000-$59,999",3,some college,5,retired,57,3,independent democrat
383480,"I think the threat to democracy is...whether we'll have free and fair elections, the rule of law. That's the biggest threat. The threat to democracy is the biggest threat the country faces.",,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,56,1,strong democrat
383739,Inflation,,,,Unclear,Low,10,2,woman,3,hispanic,1,married,4,"$60,000-$99,999",5,graduate degree,1,working now,48,2,not very strong democrat
383810,immigration /tell/ We are letting too many people across that we haven't done background checks on and checked out,,,,Immigration,High,6,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,1,working now,31,7,strong repbulican
383818,"Poverty; Homelessnes and our veteraans children, ",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",4,separated,1,"under $9,999",3,some college,1,working now,35,5,independent republican
383828,Climate change. The need to take effective actions. ,Environment,7,,Environment,High,7,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,5,retired,72,1,strong democrat
383921,The cost of groceries.,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,48,5,independent republican
384006,I just say the debt that the country's in.,,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",5,graduate degree,1,working now,40,6,not very strong republican
384053,THE ECONOMY-JOBS AND COST OF LIVING,,,,Economy,High,1,1,man,3,hispanic,5,never married,4,"$60,000-$99,999",3,some college,1,working now,42,5,independent republican
384086,"Elective representatives care more of enriching them self thant the people they represent. They dont really listen to the contituents that the people living in their area, they should all have term limits",,,,Politics/Democracy,High,3,1,man,6,multiple races,5,never married,4,"$60,000-$99,999",2,high school,1,working now,44,5,independent republican
384336,"disinformation /tell/ Our public does not know the truth and this can be on both political sides. I should say, does not hear the truth. ",,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,5,retired,80,1,strong democrat
384367,Cost of living. Very high cost of living. Inflation is astronomical. You see a lot of people struggling.,,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,31,7,strong repbulican
384484,gun control/po/too many peoples have access to them,,,,Unclear,Low,10,1,man,2,"black, non-hispanic",3,divorced,3,"$30,000-$59,999",4,bachelor's degree,1,working now,62,3,independent democrat
384490,"Reasoning, most parties are left or to right the reasonable center is lacking",,,,Politics/Democracy,High,3,1,man,3,hispanic,5,never married,3,"$30,000-$59,999",2,high school,4,unemployed,36,5,independent republican
384582,corrreuption-specifically campain fiance law and the the campaign fiance system,Politics/Democracy,3,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",5,graduate degree,1,working now,26,5,independent republican
384766,"The inability to cooperate throughout all of government. Cooperate and make concessions. /AE/ The fact that decisions have to be firmly one way or the other, there's just no middle road. /AE/ The budget is a big thing and each side is using the budget to forward whatever issues they want to move forward, they can't compromise, they can't find a place to compromise. That to me is one of the bigger issues. /AE/ I don't think so.",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,-9,refused,4,bachelor's degree,5,retired,63,2,not very strong democrat
384891,"inflammation, is that how you say it,  everything is going up, everything is expensive",,,,Economy,High,1,2,woman,3,hispanic,5,never married,1,"under $9,999",1,less than high school,1,working now,49,4,independent
385243,The economy/tm/The economy has slowed down considerably in the last 2 months,,,,Unclear,Low,10,1,man,4,asian,1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,48,2,not very strong democrat
385696,The concern of the American people/ms/Population of the US//what concerns?/Their welfare,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,5,retired,80,2,not very strong democrat
385749,I believe the biggest proiblem is the woke movement I guess there are two big problems and the woke movement and inflation is the 2nd bigges/rq/the woke movement/probe/I guess the woke movement is everyone to try to get everyone to conform to what they want them to be or getting people to accepted or forced to accept things they dont want to accept and shouldn't have to accept i guess you could say and bringing it into the schools is my bigges issue. just making kids be aware of things and being forced into things theyshouldn't be into. /ae/ no,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,1,working now,42,7,strong repbulican
385837,Refusal,,,,Unclear,Low,10,2,woman,3,hispanic,5,never married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,-2,-9,refused
385932,Refusal,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",3,divorced,-9,refused,3,some college,1,working now,69,2,not very strong democrat
385966,"I think the biggest problem is the economy inflation inflations going. it cost me twice as much to go to the grocery stoe now. Were fortunate we can fish and hunt to offset those otsts.Not everyone has those options. Vant buy a house now anymore, thats a problem were dealing ith with kids. what used to would buy this hause wontharldy buyyanything anymore. ",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",1,less than high school,1,working now,53,7,strong repbulican
